stats.LF20.csv:local_ep_2_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.943086, 358.840503, 18.943086, 18.943086
stats.LF20.csv:local_ep_0_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 17.272265, 298.331133, 17.272265, 17.272265
stats.LF20.csv:local_ep_1_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 15.922556, 253.527801, 15.922556, 15.922556
stats.LF20.csv:local_ep_2_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 17.189679, 295.485058, 17.189679, 17.189679
stats.LF20.csv:local_ep_0_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.873959, 356.226314, 18.873959, 18.873959
stats.LF20.csv:local_ep_1_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 17.363307, 301.484417, 17.363307, 17.363307
stats.LF20.csv:local_ep_2_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.827550, 354.476648, 18.827550, 18.827550
stats.LF25.csv:local_ep_0_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.864103, 355.854369, 18.864103, 18.864103
stats.LF25.csv:local_ep_1_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 17.323269, 300.095637, 17.323269, 17.323269
stats.LF25.csv:local_ep_2_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.951247, 359.149749, 18.951247, 18.951247
stats.LF25.csv:local_ep_0_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 17.264958, 298.078787, 17.264958, 17.264958
stats.LF25.csv:local_ep_1_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 15.899280, 252.787101, 15.899280, 15.899280
stats.LF25.csv:local_ep_2_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 17.195981, 295.701775, 17.195981, 17.195981
stats.LF25.csv:local_ep_0_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.872505, 356.171449, 18.872505, 18.872505
stats.LF25.csv:local_ep_1_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 17.341368, 300.723032, 17.341368, 17.341368
stats.LF25.csv:local_ep_2_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.812731, 353.918850, 18.812731, 18.812731
stats.LF30.csv:local_ep_0_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.844467, 355.113951, 18.844467, 18.844467
stats.LF30.csv:local_ep_1_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 17.340706, 300.700083, 17.340706, 17.340706
stats.LF30.csv:local_ep_2_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.967253, 359.756692, 18.967253, 18.967253
stats.LF30.csv:local_ep_0_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 17.251444, 297.612307, 17.251444, 17.251444
stats.LF30.csv:local_ep_1_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 15.921922, 253.507603, 15.921922, 15.921922
stats.LF30.csv:local_ep_2_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 17.191973, 295.563952, 17.191973, 17.191973
